140287456317520	ptr	17
140287120773200	ptr	1
140287120773208	TMlist_iter_hasNext	3
140286382575696	ptr	21
140286382575704	TMlist_iter_hasNext	403
140287657644104	TMlist_iter_hasNext	3653
140287724752984	TMlist_iter_hasNext	2229
140287456317528	TMlist_iter_hasNext	21076
140285711487088	ptr	1
140285711487096	TMlist_remove	2
140287993188448	ptr	1
140285443051624	TMlist_iter_hasNext	27
140287993188456	TMfindPrevious	24
140288530059368	TMlist_iter_hasNext	2
140286382575728	ptr	3
140286382575736	TMlist_iter_hasNext	2231
140287724753008	ptr	10516
140286114140256	ptr	3
140286114140264	TMlist_iter_hasNext	9588
140287456317552	ptr	2
140285644378224	ptr	7
140287926079600	ptr	61
140287926079608	TMlist_remove	830
140286248357984	ptr	31
140285644378232	TMlist_iter_hasNext	192
140286651011184	ptr	30
140286248357992	TMlist_iter_hasNext	1551
140287657644136	TMlist_iter_hasNext	63833
140287724753016	TMlist_iter_hasNext	25707
140287456317560	TMlist_iter_hasNext	5805
140286651011192	TMlist_iter_hasNext	2026
140287993188480	ptr	1
140287993188488	TMlist_remove	2
140286449684608	ptr	3
140286449684616	TMlist_remove	221
140288328732800	ptr	2
140288328732808	TMlist_iter_hasNext	12087
140287187882112	ptr	4
140288597168272	ptr	157
140285443051648	ptr	2
140285443051656	TMlist_iter_hasNext	40
140288530059392	ptr	342
140285979922560	ptr	2
140288597168280	TMlist_iter_hasNext	111658
140287926079632	ptr	4
140287926079640	TMlist_remove	17
140285375942792	TMlist_iter_hasNext	8158
140288530059400	TMlist_iter_hasNext	28688
140288530059400	TMlist_iter_hasNext	1
140287187882120	TMlist_iter_hasNext	543
140286248358016	ptr	20
140285979922568	TMlist_iter_hasNext	8329
140287657644168	TMlist_iter_hasNext	2160
140286651011216	ptr	8
140285711487128	TMlist_iter_hasNext	4820
140286248358024	TMlist_iter_hasNext	640
140286651011224	TMlist_iter_hasNext	621
140285979922592	ptr	3
140285979922600	TMlist_iter_hasNext	13
140288932712624	ptr	2
140288932712632	TMlist_iter_hasNext	116
140285510160560	ptr	2
140285510160568	TMlist_iter_hasNext	6
140285375942824	TMlist_iter_hasNext	5261
140285443051680	ptr	7
140288328732832	ptr	9
140288328732840	TMlist_iter_hasNext	213
140285443051688	TMlist_iter_hasNext	1178
140286449684640	ptr	2
140288597168304	ptr	17
140286449684648	TMlist_iter_hasNext	12066
140286248358048	ptr	1
140286114140336	ptr	2
140288597168312	TMlist_iter_hasNext	101978
140286114140344	TMlist_iter_hasNext	17740
140288060297376	ptr	3
140288060297384	TMlist_remove	6
140286248358056	TMlist_iter_hasNext	9310
140287187882144	ptr	27
140287187882152	TMlist_remove	55
140286651011248	ptr	97
140286651011256	TMlist_iter_hasNext	8207
140285711487160	TMlist_iter_hasNext	3434
140288932712656	ptr	1
140288932712664	TMlist_remove	2
140285979922624	ptr	3
140285979922632	TMlist_remove	107
140287993188560	ptr	1
140287993188568	TMlist_iter_hasNext	111
140286449684680	TMlist_iter_hasNext	1789
140286382575808	ptr	1
140286382575816	TMlist_remove	2
140288597168336	ptr	19
140288597168344	TMlist_iter_hasNext	22815
140288328732864	ptr	25
140288328732872	TMlist_iter_hasNext	161532
140286047031528	TMlist_iter_hasNext	7
140288932712688	ptr	6
140288932712696	TMlist_iter_hasNext	151
140288462950624	ptr	117
140288462950632	TMlist_iter_hasNext	100900
140287791861992	TMlist_iter_hasNext	6864
140286248358136	TMlist_iter_hasNext	7210
140287322099936	ptr	18
140287187882208	ptr	6
140287322099944	TMlist_iter_hasNext	2652
140286449684704	ptr	14
140287187882216	TMlist_iter_hasNext	529
140288328732896	ptr	11
140286449684712	TMlist_iter_hasNext	184889
140288328732904	TMlist_iter_hasNext	7791
140288932712720	ptr	2
140288932712728	TMlist_iter_hasNext	103
140288530059528	TMlist_iter_hasNext	29
140287791862016	ptr	11
140287791862024	TMlist_iter_hasNext	3230
140289469583616	ptr	23
140287657644296	TMlist_iter_hasNext	4294
140286047031552	ptr	24
140289469583624	TMlist_iter_hasNext	2432
140286047031560	TMlist_iter_hasNext	2404
140288462950656	ptr	48
140288462950664	TMlist_iter_hasNext	4919
140287322099968	ptr	16
140287322099976	TMfindPrevious	2193
140285979922744	TMlist_iter_hasNext	56
140285443051808	ptr	2
140286651011376	ptr	2
140287993188640	ptr	5
140286651011384	TMlist_iter_hasNext	151
140287993188648	TMlist_iter_hasNext	19396
140287993188648	TMlist_iter_hasNext	1
140285443051816	TMlist_iter_hasNext	32671
140289469583648	ptr	7
140287791862048	ptr	84
140287120773416	TMlist_iter_hasNext	25491
140285375942960	ptr	84
140285375942968	TMlist_remove	8114
140286449684784	ptr	10
140286047031584	ptr	3
140288328732976	ptr	6
140287791862056	TMlist_iter_hasNext	10585
140286449684792	TMlist_iter_hasNext	40169
140288328732984	TMlist_iter_hasNext	35217
140289469583656	TMlist_iter_hasNext	7042
140287322100000	ptr	21
140287322100008	TMlist_remove	9470
140286047031592	TMlist_iter_hasNext	221
140288462950688	ptr	15
140288462950696	TMlist_iter_hasNext	35895
140288462950728	TMlist_iter_hasNext	34
140286047031616	ptr	6
140287993188672	ptr	1
140287993188680	TMlist_iter_hasNext	4
140288597168464	ptr	4
140288597168472	TMlist_iter_hasNext	25187
140287322100032	ptr	8
140287791862080	ptr	28
140286047031624	TMlist_iter_hasNext	38098
140287791862088	TMlist_iter_hasNext	2553
140287322100040	TMlist_iter_hasNext	5552
140287926079856	ptr	6
140287926079864	TMlist_iter_hasNext	126415
140287187882336	ptr	2
140287187882344	TMlist_iter_hasNext	369
140285979922824	TMlist_iter_hasNext	1
140288462950800	ptr	4
140288462950808	TMlist_iter_hasNext	27
140285912813952	ptr	11
140285912813960	TMlist_iter_hasNext	6383
140287926079888	ptr	6
140287322100112	ptr	1
140287926079896	TMlist_iter_hasNext	518
140287926079896	TMlist_iter_hasNext	1
140287120773520	ptr	24
140287120773528	TMlist_iter_hasNext	61
140288328733056	ptr	73
140288328733064	TMlist_iter_hasNext	5780
140287322100120	TMlist_iter_hasNext	34512
140285979922848	ptr	3
140285979922856	TMlist_remove	9
140286449684920	TMlist_iter_hasNext	1883
140288328733088	ptr	412
140285912813984	ptr	8
140285912813992	TMlist_iter_hasNext	8615
140285912813992	TMlist_iter_hasNext	2
140287926079920	ptr	2
140287926079928	TMfindPrevious	187
140285644378544	ptr	4
140285375943096	TMlist_iter_hasNext	8459
140285375943096	TMlist_iter_hasNext	1
140285644378552	TMlist_iter_hasNext	842
140288328733096	TMlist_iter_hasNext	8642
140286449684944	ptr	2
140286449684952	TMlist_iter_hasNext	1537
140285644378576	ptr	168
140287791862208	ptr	85
140287791862216	TMlist_remove	9428
140285375943128	TMlist_iter_hasNext	3757
140285644378584	TMlist_iter_hasNext	2614
140285912814072	TMlist_iter_hasNext	91
140285644378608	ptr	154
140287187882464	ptr	4
140287187882472	TMlist_iter_hasNext	16
140285644378616	TMlist_iter_hasNext	18043
140288932712976	ptr	2
140287187882496	ptr	7
140285443052032	ptr	431
140285443052040	TMlist_remove	340105
140287187882504	TMlist_iter_hasNext	679
140287724753424	ptr	10494
140287724753432	TMlist_remove	41671
140288932712984	TMlist_iter_hasNext	10365
140288932713008	ptr	1
140287456318008	TMlist_iter_hasNext	281
140286449685024	ptr	8
140286449685032	TMlist_iter_hasNext	2817
140285443052064	ptr	9
140285443052072	TMlist_remove	7764
140287724753456	ptr	175
140287724753464	TMlist_remove	8184
140288932713016	TMlist_iter_hasNext	7253
140289469583936	ptr	2
140287791862336	ptr	9
140289469583944	TMlist_iter_hasNext	1110
140287456318032	ptr	49
140287456318040	TMlist_iter_hasNext	324
140288060297792	ptr	3
140288060297800	TMlist_iter_hasNext	8
140287791862344	TMlist_iter_hasNext	8178
140287657644616	TMlist_iter_hasNext	4049
140287724753496	TMlist_iter_hasNext	209362
140286114140784	ptr	10
140286114140792	TMlist_iter_hasNext	15716
140287791862376	TMlist_iter_hasNext	67940
140288060297824	ptr	3
140288060297832	TMlist_iter_hasNext	28
140289469583968	ptr	1
140289469583976	TMlist_remove	2839
140287926080096	ptr	38
140287926080104	TMlist_iter_hasNext	504
140286114140816	ptr	8
140286114140824	TMlist_iter_hasNext	5058
140288530059920	ptr	319
140288530059928	TMlist_iter_hasNext	107024
140288261624456	TMlist_iter_hasNext	4263
140286248358576	ptr	1
140286248358584	TMfindPrevious	13
140286114140848	ptr	5
140285912814240	ptr	2
140285912814248	TMlist_iter_hasNext	2712
140286114140856	TMlist_iter_hasNext	12816
140287120773800	TMlist_iter_hasNext	58109
140285375943328	ptr	12
140285375943336	TMlist_iter_hasNext	35818
140288261624488	TMlist_iter_hasNext	40146
140286248358616	TMfindPrevious	34
140285912814280	TMlist_iter_hasNext	15
140286651011792	ptr	186
140287456318160	ptr	1479
140286651011800	TMlist_iter_hasNext	6616
140287120773832	TMlist_iter_hasNext	30214
140287322100432	ptr	49
140287322100440	TMlist_iter_hasNext	2535
140287724753624	TMlist_iter_hasNext	13798
140287456318168	TMlist_iter_hasNext	17842
140288932713184	ptr	4
140288932713192	TMlist_iter_hasNext	43
140287456318192	ptr	1453
140287322100464	ptr	895
140287724753648	ptr	5
140287724753656	TMlist_iter_hasNext	25
140288060297952	ptr	2
140288060297960	TMlist_iter_hasNext	18
140287322100472	TMlist_iter_hasNext	33109
140287456318200	TMlist_iter_hasNext	185897
140289469584144	ptr	1
140289469584152	TMlist_iter_hasNext	2767
140287456318224	ptr	198
140287456318232	TMlist_remove	822
140289469584176	ptr	2
140289469584184	TMlist_iter_hasNext	466
140285711487792	ptr	24
140285711487800	TMlist_iter_hasNext	1113
140289469584208	ptr	2
140289469584216	TMlist_iter_hasNext	641
140286382576456	TMlist_iter_hasNext	4655
140285912814400	ptr	2
140285912814408	TMlist_iter_hasNext	5574
140285912814432	ptr	6
140285912814440	TMlist_iter_hasNext	66
140286047032160	ptr	27
140286047032168	TMlist_iter_hasNext	3711
140286651011952	ptr	159
140286651011960	TMlist_iter_hasNext	50164
140287791862640	ptr	6
140287791862648	TMlist_remove	24
140287120773984	ptr	1
140287120773992	TMlist_remove	2
140286047032192	ptr	18
140286047032200	TMlist_remove	9604
140287456318360	TMlist_iter_hasNext	186274
140287791862672	ptr	2
140287791862680	TMlist_remove	2854
140286449685424	ptr	1
140286449685432	TMlist_remove	22
140285711487904	ptr	1
140285912814512	ptr	3
140285912814520	TMlist_iter_hasNext	3131
140285711487912	TMlist_iter_hasNext	1500
140288328733600	ptr	399
140288328733608	TMlist_iter_hasNext	3575
140288932713424	ptr	1
140288932713432	TMlist_iter_hasNext	154
140285979923392	ptr	4
140288597169104	ptr	477
140288597169112	TMlist_iter_hasNext	979
140285979923400	TMlist_iter_hasNext	8269
140288328733632	ptr	9
140288328733640	TMlist_iter_hasNext	12584
140288932713456	ptr	5
140288932713464	TMlist_iter_hasNext	643
140288597169136	ptr	880
140288597169144	TMlist_iter_hasNext	5094
140288328733664	ptr	5
140288328733672	TMlist_remove	48
140286047032320	ptr	4
140288597169168	ptr	400
140288597169176	TMlist_remove	820
140286047032328	TMlist_iter_hasNext	60163
140285912814640	ptr	1
140285912814648	TMlist_iter_hasNext	15
140288530060344	TMlist_iter_hasNext	119
140288261624904	TMfindPrevious	140
140288530060368	ptr	129
140288530060376	TMlist_remove	258
140286114141248	ptr	8
140286382576704	ptr	7
140286114141256	TMlist_iter_hasNext	1217
140286382576712	TMlist_iter_hasNext	79
140285979923560	TMlist_iter_hasNext	6
140286449685616	ptr	2
140286449685624	TMlist_remove	20
140287993189488	ptr	3
140287993189496	TMlist_iter_hasNext	241
140286382576736	ptr	5
140286382576744	TMlist_remove	2946
140285443052640	ptr	97
140285443052648	TMlist_iter_hasNext	28553
140287120774256	ptr	22
140287120774264	TMlist_iter_hasNext	65
140285443052672	ptr	11
140285443052680	TMlist_iter_hasNext	359
140285711488160	ptr	1
140285711488168	TMlist_remove	2
140288932713648	ptr	8
140288932713656	TMlist_iter_hasNext	1348
140287724754112	ptr	9
140287724754120	TMlist_iter_hasNext	3808
140286114141408	ptr	3
140286114141416	TMfindPrevious	28
140288597169400	TMlist_iter_hasNext	139
140287724754144	ptr	7
140287724754152	TMlist_iter_hasNext	1816
140288932713744	ptr	1
140285979923728	ptr	3
140285979923736	TMlist_iter_hasNext	10
140288932713752	TMlist_iter_hasNext	39
140285912814856	TMlist_iter_hasNext	80
140287724754184	TMlist_iter_hasNext	5132
140286449685792	ptr	9
140286449685800	TMlist_remove	47
140286382576928	ptr	1
140286382576936	TMlist_remove	4809
140285443052832	ptr	1
140285443052840	TMlist_remove	2
140287322101032	TMlist_iter_hasNext	11
140286248359248	ptr	1
140286248359256	TMlist_iter_hasNext	39
140287993189696	ptr	1
140287993189704	TMlist_remove	2
140286382576960	ptr	14
140286382576968	TMlist_iter_hasNext	576
140285443052864	ptr	12
140285443052872	TMlist_iter_hasNext	676
140287724754248	TMlist_iter_hasNext	58561
140285979923824	ptr	1
140285979923832	TMlist_iter_hasNext	12
140288932713840	ptr	3
140288932713848	TMlist_remove	47
140285375944056	TMlist_iter_hasNext	11791
140286449685888	ptr	2
140286449685896	TMlist_iter_hasNext	214
140285912814976	ptr	1
140285912814984	TMlist_remove	72
140286382577080	TMlist_iter_hasNext	2728
140285644379552	ptr	5
140285644379560	TMlist_iter_hasNext	22763
140288328734128	ptr	44
140288328734136	TMlist_iter_hasNext	1025
140285375944136	TMlist_iter_hasNext	44
140285644379584	ptr	1
140285644379592	TMlist_remove	2
140287456318928	ptr	2
140287456318936	TMlist_iter_hasNext	42311
140288328734160	ptr	42
140288328734168	TMlist_iter_hasNext	1710
140285912815088	ptr	1
140285912815096	TMlist_iter_hasNext	11
140288328734192	ptr	7
140288328734200	TMlist_remove	23
140288462951904	ptr	7
140288462951912	TMlist_iter_hasNext	22034
140288462951936	ptr	1
140288462951944	TMlist_remove	32
140289469584904	TMlist_iter_hasNext	111
140288328734224	ptr	9
140288328734232	TMlist_iter_hasNext	64
140287322101256	TMlist_iter_hasNext	32573
140286382577208	TMlist_iter_hasNext	2645
140288462951968	ptr	128
140288462951976	TMlist_iter_hasNext	10877
140287322101280	ptr	14
140287322101288	TMlist_iter_hasNext	49
140286382577240	TMlist_iter_hasNext	2233
140288932714096	ptr	1
140288932714104	TMlist_remove	163
140287322101368	TMlist_iter_hasNext	128
140288932714128	ptr	1
140288932714136	TMlist_remove	3
140286382577336	TMlist_iter_hasNext	42
140287791863512	TMlist_iter_hasNext	63
140285443053280	ptr	1
140285443053288	TMlist_remove	2
140288261625576	TMlist_iter_hasNext	145
140287791863536	ptr	1
140287791863544	TMlist_remove	2
140285979924224	ptr	2
140285979924232	TMlist_iter_hasNext	108
140285510162192	ptr	1
140285510162200	TMlist_remove	2
140285443053312	ptr	6
140285443053320	TMlist_iter_hasNext	2081
140288328734480	ptr	1
140288328734488	TMlist_remove	2
140288328734512	ptr	5
140285510162232	TMlist_iter_hasNext	396
140288328734520	TMlist_iter_hasNext	1040
140285510162264	TMlist_iter_hasNext	162
140287322101584	ptr	6
140287322101592	TMlist_iter_hasNext	525
140288932714360	TMlist_iter_hasNext	1
140285912815480	TMlist_iter_hasNext	2
140288530061176	TMlist_iter_hasNext	121
140286047033216	ptr	6
140286651013016	TMlist_iter_hasNext	47
140286047033224	TMlist_iter_hasNext	3611
140287322101648	ptr	1
140287322101656	TMlist_remove	2
140286047033248	ptr	10
140286047033256	TMlist_iter_hasNext	19109
140286248359920	ptr	2
140286248359928	TMlist_iter_hasNext	125
140287993190392	TMlist_iter_hasNext	24
140288462952440	TMlist_iter_hasNext	35
140288597170160	ptr	8
140288597170168	TMlist_remove	17
140288328734704	ptr	17
140288328734712	TMlist_remove	65
140288597170192	ptr	8
140288597170200	TMlist_remove	23
140287791863808	ptr	41
140287791863816	TMlist_iter_hasNext	19008
140288597170232	TMlist_iter_hasNext	80
140287791863848	TMlist_iter_hasNext	612541
140285979924592	ptr	1
140285979924600	TMlist_iter_hasNext	39
140287993190504	TMlist_iter_hasNext	46
140285979924624	ptr	1
140285979924632	TMlist_remove	2
140287791864024	TMlist_iter_hasNext	25210
140287724755192	TMlist_iter_hasNext	3521
140287791864056	TMlist_iter_hasNext	6120
140288462952720	ptr	1
140288462952728	TMlist_remove	2
140288462952752	ptr	1
140288462952760	TMlist_remove	2
140285443053952	ptr	3
140285443053960	TMlist_iter_hasNext	51210
140286047033760	ptr	14
140286047033768	TMlist_remove	52
140288932714960	ptr	1
140288932714968	TMlist_iter_hasNext	15
140286047033800	TMlist_iter_hasNext	1261
140287322102208	ptr	54
140287322102216	TMlist_iter_hasNext	4502
140288932714992	ptr	1
140288932715000	TMlist_remove	12
140286047033824	ptr	4
140286047033832	TMlist_iter_hasNext	68
140288462952928	ptr	1
140288462952936	TMlist_remove	2
140287322102240	ptr	5
140287322102248	TMlist_remove	336
140287926082064	ptr	1
140287926082072	TMlist_remove	1488
140286047033920	ptr	4
140286047033928	TMlist_iter_hasNext	203
140286248360568	TMlist_iter_hasNext	38
140287926082176	ptr	2
140287926082184	TMlist_iter_hasNext	227
140288932715224	TMlist_iter_hasNext	2
140285912816328	TMfindPrevious	24
140287926082256	ptr	4
140287926082264	TMlist_iter_hasNext	10
140286047034104	TMlist_iter_hasNext	13
140287926082296	TMlist_iter_hasNext	77
140285711489792	ptr	2
140285979925256	TMlist_iter_hasNext	10
140285711489800	TMlist_iter_hasNext	7
140287926082320	ptr	5
140287926082328	TMlist_iter_hasNext	17
140286449687344	ptr	2
140286449687352	TMlist_iter_hasNext	168
140286449687376	ptr	1
140286449687384	TMlist_remove	17
140285979925312	ptr	2
140285979925320	TMlist_remove	9
140286047034176	ptr	3
140286047034184	TMlist_iter_hasNext	31
140286449687408	ptr	2
140286449687416	TMlist_remove	16
140288328735632	ptr	3
140288530062208	ptr	1
140288530062216	TMlist_iter_hasNext	31
140288328735640	TMlist_iter_hasNext	2330
140288328735664	ptr	1
140288328735672	TMlist_remove	3
140285443054504	TMlist_iter_hasNext	48
140286047034336	ptr	3
140286047034344	TMlist_iter_hasNext	16
140285711490112	ptr	1
140285711490120	TMlist_iter_hasNext	7
140285443054680	TMlist_iter_hasNext	52
140288462953592	TMlist_iter_hasNext	38
140288328735872	ptr	1
140288328735880	TMlist_remove	2
140288328735912	TMlist_iter_hasNext	12
140288328735992	TMlist_iter_hasNext	18
140288328736016	ptr	3
140288328736024	TMlist_iter_hasNext	11
140286449687848	TMlist_iter_hasNext	33
140288932715840	ptr	1
140288932715848	TMlist_remove	2
140285979925824	ptr	1
140285979925832	TMlist_remove	2
140288932715976	TMlist_iter_hasNext	2
140286047034816	ptr	1
140286047034824	TMlist_remove	2
140286047034896	ptr	2
140286047034904	TMlist_iter_hasNext	11
140285711490592	ptr	3
140285711490600	TMlist_iter_hasNext	31
140286047034928	ptr	1
140286047034936	TMlist_remove	2
140288328736336	ptr	7
140288328736344	TMlist_iter_hasNext	25
140285711490768	ptr	1
140285711490776	TMlist_remove	2
140288328736464	ptr	2
140288328736472	TMlist_iter_hasNext	11
140288328736544	ptr	1
140288328736552	TMlist_remove	2
140288328736720	ptr	2
140288328736728	TMlist_iter_hasNext	16
140288932716544	ptr	1
140288932716552	TMlist_remove	2
140287322104032	ptr	1
140287322104040	TMlist_iter_hasNext	7
140287322104216	TMfindPrevious	32
140286449689016	TMlist_iter_hasNext	80
140288328737232	ptr	1
140288328737240	TMlist_remove	2
140286449689072	ptr	2
140286449689080	TMlist_iter_hasNext	84
140288328737360	ptr	3
140288328737368	TMlist_iter_hasNext	11
140286449689384	TMlist_iter_hasNext	23
140288328737800	TMlist_iter_hasNext	1
140285711492328	TMlist_iter_hasNext	7
140286449690104	TMfindPrevious	8
140288865929936	ptr	1
140287926405840	ptr	11
140288664603344	ptr	13
140288731712208	ptr	375
140287523752656	ptr	8
140289335691984	ptr	12
140286785555152	ptr	3
140289402800848	ptr	2
140288597494480	ptr	9
140289000147664	ptr	28
140285846031056	ptr	6
140286517119696	ptr	2
140285510486736	ptr	51
140288261950160	ptr	6
140286382901968	ptr	12
140289268583120	ptr	11
140289067256528	ptr	3
140288530385616	ptr	7
140286248684240	ptr	3
140288396167888	ptr	3
140287657970384	ptr	5
140286114466512	ptr	4
140285443377872	ptr	3
140287389534928	ptr	1
140286919772880	ptr	2
140285577595600	ptr	18
140288865929944	TMfindPrevious	53866
140287926405848	TMfindPrevious	95140
140288060623568	ptr	8
140285778922192	ptr	13
140289134365392	ptr	4
140285711813328	ptr	8
140286651337424	ptr	17
140288664603352	TMfindPrevious	1374
140289402800856	TMfindPrevious	63
140289402800856	TMfindPrevious	2
140288530385624	TMfindPrevious	5765
140288530385624	TMfindPrevious	3
140288396167896	TMfindPrevious	48
140288396167896	TMfindPrevious	1
140288396167896	TMfindPrevious	1
140288396167896	TMfindPrevious	1
140287523752664	TMfindPrevious	240
140287523752664	TMfindPrevious	1
140287523752664	TMfindPrevious	1
140288597494488	TMfindPrevious	12419
140288597494488	TMfindPrevious	1
140288597494488	TMfindPrevious	1
140289335691992	TMfindPrevious	4301
140289335691992	TMfindPrevious	1
140289000147672	TMfindPrevious	584
140289000147672	TMfindPrevious	1
140289000147672	TMfindPrevious	2
140286651337432	TMfindPrevious	811
140286651337432	TMfindPrevious	1
140286651337432	TMfindPrevious	1
140289268583128	TMfindPrevious	487
140289268583128	TMfindPrevious	1
140289268583128	TMfindPrevious	1
140285510486744	TMfindPrevious	148055
140287657970392	TMfindPrevious	179
140287657970392	TMfindPrevious	2
140289067256536	TMfindPrevious	100
140289067256536	TMfindPrevious	1
140289067256536	TMfindPrevious	1
140285443377880	TMfindPrevious	23952
140285443377880	TMfindPrevious	3
140285443377880	TMfindPrevious	2
140285778922200	TMfindPrevious	261
140285778922200	TMfindPrevious	1
140285778922200	TMfindPrevious	2
140285778922200	TMfindPrevious	2
140288060623576	TMfindPrevious	5404
140288060623576	TMfindPrevious	1
140286382901976	TMfindPrevious	5462
140288731712216	TMfindPrevious	15982
140286785555160	TMfindPrevious	5939
140287389534936	TMfindPrevious	3188
140287389534936	TMfindPrevious	2
140287389534936	TMfindPrevious	2
140285711813336	TMfindPrevious	1086
140285711813336	TMfindPrevious	2
140285711813336	TMfindPrevious	2
140286114466520	TMfindPrevious	113
140288261950168	TMfindPrevious	3563
140289134365400	TMfindPrevious	130
140286517119704	TMfindPrevious	87
140286919772888	TMfindPrevious	7179
140286919772888	TMfindPrevious	1
140285846031064	TMfindPrevious	326
140285577595608	TMfindPrevious	301
140285577595608	TMfindPrevious	1
140285577595608	TMfindPrevious	1
140286248684248	TMfindPrevious	12656
140286382902000	ptr	3
